date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-09-21,sz.002481,2.7157500000,2.8678320000,2.4463476000,2.4642715500,2.1617370000,8550996,415841419.5100,2,71.258300,1,13.994970,0
2010-09-27,sz.002481,2.3355450000,2.3561847000,2.2176814500,2.2595040000,2.4642715500,4849767,202087009.6300,2,40.414725,1,-8.309500,0
2010-09-28,sz.002481,2.2079047500,2.3073012000,2.2079047500,2.2263718500,2.2595040000,2788958,116029970.7100,2,23.241317,1,-1.466300,0
2010-09-29,sz.002481,2.1932397000,2.1943260000,2.1188281500,2.1307774500,2.2263718500,2335074,92356424.9600,2,19.458950,1,-4.293700,0
2010-09-30,sz.002481,2.1318637500,2.1997575000,2.1296911500,2.1769452000,2.1307774500,1609710,64318664.1500,2,13.414250,1,2.166700,0
2010-10-08,sz.002481,2.1986712000,2.3301135000,2.1660822000,2.3029560000,2.1769452000,2581997,106194240.7700,2,21.516642,1,5.788400,0
2010-10-11,sz.002481,2.2910067000,2.3621593500,2.2812300000,2.3149053000,2.3029560000,2019539,85981732.0500,2,16.829492,1,0.518900,0
2010-10-12,sz.002481,2.2866615000,2.3067580500,2.2567882500,2.2725396000,2.3149053000,1216794,50847101.7300,2,10.139950,1,-1.830100,0
2010-10-13,sz.002481,2.2643923500,2.2730827500,2.1731431500,2.2366917000,2.2725396000,1210363,49338472.1300,2,10.086358,1,-1.577400,0
2010-10-14,sz.002481,2.2296307500,2.2676512500,2.1823767000,2.2307170500,2.2366917000,1055691,43408993.4400,2,8.797425,1,-0.267100,0
2010-10-15,sz.002481,2.2432095000,2.2448389500,2.1731431500,2.1802041000,2.2307170500,1120951,45418070.3600,2,9.341258,1,-2.264400,0
2010-10-18,sz.002481,2.1704274000,2.1715137000,2.0916706500,2.1481582500,2.1802041000,1081187,42236713.8700,2,9.009892,1,-1.469900,0
2010-10-19,sz.002481,2.1345795000,2.2426663500,2.1237165000,2.2203972000,2.1481582500,1106728,44899001.5300,2,9.222733,1,3.362800,0
2010-10-20,sz.002481,2.1823767000,2.2203972000,2.1563055000,2.2041027000,2.2203972000,805301,32563762.0800,2,6.710842,1,-0.733900,0
2010-10-21,sz.002481,2.1910671000,2.2366917000,2.1726000000,2.2046458500,2.2041027000,546583,22142897.6700,2,4.554858,1,0.024600,0
2010-10-22,sz.002481,2.1905239500,2.2779711000,2.1905239500,2.2377780000,2.2046458500,1326529,54698905.2200,2,11.054408,1,1.502800,0
2010-10-25,sz.002481,2.2540725000,2.2692807000,2.2220266500,2.2676512500,2.2377780000,1384268,57378174.4800,2,11.535567,1,1.335000,0
2010-10-26,sz.002481,2.2757985000,2.2774279500,2.2241992500,2.2388643000,2.2676512500,954087,39298552.5000,2,7.950725,1,-1.269500,0
2010-10-27,sz.002481,2.2388643000,2.2486410000,2.2241992500,2.2323465000,2.2388643000,681855,28013334.0900,2,5.682125,1,-0.291100,0
2010-10-28,sz.002481,2.2323465000,2.2915498500,2.2269150000,2.2812300000,2.2323465000,840862,35033323.4000,2,7.007183,1,2.189800,0
2010-10-29,sz.002481,2.2812300000,2.3833422000,2.2573314000,2.3502100500,2.2812300000,1220000,51914236.9500,2,10.166667,1,3.023800,0
2010-11-01,sz.002481,2.3523826500,2.3627025000,2.3181642000,2.3518395000,2.3502100500,1256815,54157173.5600,2,10.473458,1,0.069300,0
2010-11-02,sz.002481,2.3453217000,2.3453217000,2.3083875000,2.3225094000,2.3518395000,879413,37654264.3700,2,7.328442,1,-1.247100,0
2010-11-03,sz.002481,2.3029560000,2.3871442500,2.2986108000,2.3534689500,2.3225094000,1143462,49580393.6200,2,9.528850,1,1.333000,0
2010-11-04,sz.002481,2.3464080000,2.4436318500,2.3355450000,2.4170175000,2.3534689500,1256486,55682990.5300,2,10.470717,1,2.700200,0
2010-11-05,sz.002481,2.4170175000,2.4376572000,2.3583573000,2.4001798500,2.4170175000,765740,33647824.2400,2,6.381167,1,-0.696600,0
2010-11-08,sz.002481,2.4007230000,2.4642715500,2.3909463000,2.4496065000,2.4001798500,837751,37593704.5400,2,6.981258,1,2.059300,0
2010-11-09,sz.002481,2.4544948500,2.4604695000,2.4202764000,2.4305962500,2.4496065000,668295,29975417.4400,2,5.569125,1,-0.776100,0
2010-11-10,sz.002481,2.4327688500,2.5517187000,2.4267942000,2.4903427500,2.4305962500,891228,40833109.3800,2,7.426900,1,2.458100,0
2010-11-11,sz.002481,2.4930585000,2.5419420000,2.4821955000,2.4859975500,2.4903427500,995619,45907105.8000,2,8.296825,1,-0.174500,0
2010-11-12,sz.002481,2.4805660500,2.5799625000,2.4333120000,2.4365709000,2.4859975500,1703009,78679108.2600,2,14.191742,1,-1.988200,0
2010-11-15,sz.002481,2.4371140500,2.5310790000,2.4257079000,2.5175002500,2.4365709000,930684,42414649.7000,2,7.755700,1,3.321400,0
2010-11-16,sz.002481,2.5223886000,2.6016885000,2.4523222500,2.5180434000,2.5175002500,1117289,52177886.9200,2,9.310742,1,0.021600,0
2010-11-17,sz.002481,2.5136982000,2.5805056500,2.4740482500,2.4946879500,2.5180434000,813611,37897835.6500,2,6.780092,1,-0.927500,0
2010-11-18,sz.002481,2.4984900000,2.5484598000,2.4137586000,2.4713325000,2.4946879500,827720,37504382.0000,2,6.897667,1,-0.936200,0
2010-11-19,sz.002481,2.4664441500,2.5419420000,2.4659010000,2.5397694000,2.4713325000,816359,37710342.3400,2,6.802992,1,2.769200,0
2010-11-22,sz.002481,2.5365105000,2.6060337000,2.5261906500,2.5951707000,2.5397694000,1095497,51854592.4400,2,9.129142,1,2.181400,0
2010-11-23,sz.002481,2.5853940000,2.5968001500,2.5104393000,2.5767036000,2.5951707000,788013,36952337.5800,2,6.566775,1,-0.711600,0
2010-11-24,sz.002481,2.5365105000,2.5875666000,2.5283632500,2.5745310000,2.5767036000,768673,36299116.6800,2,6.405608,1,-0.084300,0
2010-11-25,sz.002481,2.5951707000,2.7700650000,2.5951707000,2.6983692000,2.5745310000,1554078,77078339.8500,2,12.950650,1,4.810100,0
2010-11-26,sz.002481,2.7157500000,2.7412780500,2.6619781500,2.7103185000,2.6983692000,619409,30861372.3900,2,5.161742,1,0.442800,0
2010-11-29,sz.002481,2.7157500000,2.8129738500,2.6722980000,2.7782122500,2.7103185000,642000,32700200.4600,2,5.350000,1,2.505000,0
2010-11-30,sz.002481,2.7592020000,2.8216642500,2.6369932500,2.6940240000,2.7782122500,751931,37684195.8400,2,6.266092,1,-3.030300,0
2010-12-01,sz.002481,2.6847904500,2.7418212000,2.6478562500,2.6587192500,2.6940240000,528852,26026124.8900,2,4.407100,1,-1.310500,0
2010-12-02,sz.002481,2.7157500000,2.7157500000,2.6511151500,2.6885925000,2.6587192500,465191,22947195.0800,2,3.876592,1,1.123600,0
2010-12-03,sz.002481,2.6853336000,2.7048870000,2.5745310000,2.6234145000,2.6885925000,648824,31406321.5300,2,5.406867,1,-2.424200,0
2010-12-06,sz.002481,2.6266734000,2.6445973500,2.5202160000,2.5381399500,2.6234145000,416394,19679319.0400,2,3.469950,1,-3.250500,0
